Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.625,0.3,-4.927000896140607,0.024068763380069757,-4.99449270136809,0.002163927682970952,-4.991622366401483,
0.625,0.42,-2.5680085096821528,0.019143697785137796,-2.613063796993803,0.0016835073704682452,-2.6104217079484275,
0.625,0.495,-1.3240347795757155,0.015094951817458133,-1.357651669181143,0.001261172788173203,-1.3554996662320018,
0.625,0.57,-0.38805360288247676,0.007940778838217725,-0.3989877197100551,0.0006376832409730241,-0.39747607611894165,
0.625,0.625,0.0,0.0,0.0,0.0,0.0,
0.625,0.68,-0.04534940955711662,0.009283141969061461,-0.03121073887337822,0.000762504010929491,-0.03174306318428203,
0.625,0.72,-0.5067596525593697,0.014955347273410137,-0.4814494676602532,0.0013231729306197241,-0.48143890017753077,
0.625,0.76,-1.4939114053644564,0.019467109224335304,-1.4566047968152045,0.0018586841254616335,-1.456995851291378,
0.625,0.81,-3.412635739529631,0.02493568953115262,-3.42873712328989,0.002452625491990584,-3.4302934228062605,
0.625,0.86,-5.527524721611856,0.028439105118956653,-5.5912145724496,0.0028009271305933217,-5.592705648377221,
0.625,0.93,-7.620954736592129,0.030577616664261297,-7.707987002750723,0.0030091134677916217,-7.708835383681605,
0.625,1.0,-8.317986540934191,0.03122533956202493,-8.391001630634916,0.0031103109817687343,-8.391261734373886,
0.68,0.0,-11.83127293537802,0.03321872012689021,-11.961436017041791,0.0030995793757866087,-11.955532296599314,
0.68,0.09,-9.635630920541356,0.0320662285797608,-9.75698607159491,0.0029620894808871983,-9.752598159744428,
0.68,0.18,-7.522369991257886,0.030472527946390004,-7.631387189580471,0.002795892089092804,-7.6276992838972255,
0.68,0.3,-4.881651486583491,0.02712574548169487,-4.963281962494712,0.002491299263155175,-4.959879303217201,
0.68,0.42,-2.5226591001250362,0.02286879669288685,-2.5818530581204246,0.002088256051905122,-2.5786786447641457,
0.68,0.495,-1.278685370018599,0.019605057196123793,-1.3264409303077649,0.0017588345802629142,-1.3237566030477197,
0.68,0.57,-0.3427041933253601,0.014817444646408813,-0.36777698083667687,0.0012879752886212478,-0.3657330129346596,
0.68,0.625,0.04534940955711662,0.009283141969061461,0.03121073887337822,0.000762504010929491,0.03174306318428203,
0.68,0.68,0.0,0.0,0.0,0.0,0.0,
0.68,0.72,-0.4614102430022531,0.007955025526873043,-0.450238728786875,0.0006803178435342749,-0.4496958369932487,
0.68,0.76,-1.44856199580734,0.014784734039444416,-1.4253940579418263,0.0013826768035102007,-1.425252788107096,
0.68,0.81,-3.367286329972514,0.021480424377999147,-3.397526384416512,0.002112778994323385,-3.3985503596219786,
0.68,0.86,-5.482175312054739,0.025463753042942672,-5.560003833576221,0.002509606358364884,-5.560962585192939,
0.68,0.93,-7.575605327035013,0.027831828181623566,-7.676776263877345,0.002739957585474041,-7.677092320497324,
0.68,1.0,-8.272637131377076,0.02854193143129359,-8.359790891761538,0.002850705208469296,-8.359518671189605,
0.72,0.0,-11.369862692375767,0.035227390679969564,-11.511197288254916,0.0033123198907799006,-11.505836459606066,
0.72,0.09,-9.174220677539104,0.034142769404077546,-9.306747342808036,0.003184029704363379,-9.302902322751178,
0.72,0.18,-7.060959748255632,0.03265058417079342,-7.181148460793596,0.0030300295857595104,-7.178003446903976,
0.72,0.3,-4.420241243581238,0.029551510201480995,-4.513043233707837,0.002751471164489857,-4.5101834662239515,
0.72,0.42,-2.0612488571227834,0.025699563214792935,-2.1316143293335497,0.0023927836244558107,-2.128982807770897,
0.72,0.495,-0.8172751270163459,0.022843904108401238,-0.8762022015208899,0.0021120232239815236,-0.874060766054471,
0.72,0.57,0.11870604967689297,0.01889556437632745,0.08246174795019812,0.001733604580048832,0.08396282405858913,
0.72,0.625,0.5067596525593697,0.014955347273410137,0.4814494676602532,0.0013231729306197244,0.48143890017753077,
0.72,0.68,0.4614102430022531,0.007955025526873043,0.450238728786875,0.0006803178435342743,0.4496958369932487,
0.72,0.72,0.0,0.0,0.0,0.0,0.0,
0.72,0.76,-0.9871517528050867,0.009094342838626564,-0.9751553291549513,0.0008256722751720327,-0.9755569511138473,
0.72,0.81,-2.9058760869702613,0.0180423762988225,-2.947287655629637,0.001728133425295148,-2.9488545226287295,
0.72,0.86,-5.020765069052486,0.022638936151713137,-5.109765104789346,0.0021963860594025626,-5.11126674819969,
0.72,0.93,-7.11419508403276,0.02527309579336864,-7.22653753509047,0.0024570738140321994,-7.227396483504075,
0.72,1.0,-7.811226888374823,0.02605303362140457,-7.909552162974663,0.0025799806670050458,-7.909822834196355,
0.76,0.0,-10.38271093957068,0.037366763087041815,-10.536041959099965,0.0035619875457957857,-10.530279508492217,
0.76,0.09,-8.187068924734017,0.03634604011531268,-8.331592013653085,0.003443012855573343,-8.327345371637332,
0.76,0.18,-6.0738079954505455,0.03494805539909152,-6.205993131638644,0.0033011167932193042,-6.202446495790129,
0.76,0.3,-3.433089490776151,0.032071758365766916,-3.5378879045528855,0.0030474380314741015,-3.534626515110104,
0.76,0.42,-1.0740971043176963,0.028561748526920457,-1.1564590001785984,0.0027279367893502967,-1.1534258566570497,
0.76,0.495,0.16987662578874085,0.02602210376579372,0.09895312763406139,0.0024854279750931036,0.1014961850593763,
0.76,0.57,1.1058578024819796,0.022635111720153703,1.0576170771051494,0.002173817799011973,1.0595197751724363,
0.76,0.625,1.4939114053644564,0.019467109224335304,1.4566047968152045,0.0018586841254616348,1.456995851291378,
0.76,0.68,1.44856199580734,0.014784734039444416,1.4253940579418263,0.0013826768035102013,1.425252788107096,
0.76,0.72,0.9871517528050867,0.009094342838626564,0.9751553291549513,0.0008256722751720338,0.9755569511138473,
0.76,0.76,0.0,0.0,0.0,0.0,0.0,
0.76,0.81,-1.9187243341651747,0.01126060229061577,-1.9721323264746857,0.0010743060759124102,-1.9732975715148824,
0.76,0.86,-4.0336133162474,0.017714266891984368,-4.134609775634395,0.0016709338134441815,-4.135709797085843,
0.76,0.93,-6.127043331227673,0.020976253059588525,-6.251382205935519,0.002000390197711289,-6.251839532390227,
0.76,1.0,-6.824075135569736,0.021909686951600796,-6.9343968338197115,0.0021505223268242176,-6.9342658830825075,
0.81,0.0,-8.463986605405506,0.040485741372055226,-8.563909632625279,0.0039042939318202933,-8.556981936977335,
0.81,0.09,-6.268344590568843,0.03954560535515612,-6.359459687178399,0.003796062872410766,-6.35404780012245,
0.81,0.18,-4.155083661285371,0.0382646945240623,-4.233860805163959,0.0036678505918523435,-4.229148924275247,
0.81,0.3,-1.5143651566109764,0.03565694820808384,-1.5657555780781998,0.0034413131719809344,-1.561328943595223,
0.81,0.42,0.8446272298474782,0.0325360377083147,0.8156733262960874,0.0031618645083810854,0.8198717148578327,
0.81,0.495,2.088600959953916,0.030331009795909688,2.071085454108747,0.0029551633133775585,2.074793756574259,
0.81,0.57,3.0245821366471546,0.02748033030051992,3.029749403579835,0.0026984057256018317,3.0328173466873185,
0.81,0.625,3.412635739529631,0.02493568953115262,3.42873712328989,0.0024526254919905867,3.4302934228062605,
0.81,0.68,3.367286329972514,0.021480424377999147,3.397526384416512,0.0021127789943233863,3.3985503596219786,
0.81,0.72,2.9058760869702613,0.0180423762988225,2.947287655629637,0.0017281334252951493,2.9488545226287295,
0.81,0.76,1.9187243341651747,0.01126060229061577,1.9721323264746857,0.0010743060759124115,1.9732975715148824,
0.81,0.81,0.0,0.0,0.0,0.0,0.0,
0.81,0.86,-2.114888982082225,0.008855260769520337,-2.1624774491597094,0.0007390171627508449,-2.162412225570961,
0.81,0.93,-4.208318997062499,0.014304670013518293,-4.279249879460833,0.0012118772818745585,-4.278541960875345,
0.81,1.0,-4.905350801404561,0.01564144411788434,-4.962264507345026,0.0014367257219297445,-4.960968311567625,
0.86,0.0,-6.349097623323281,0.042732766608516895,-6.40143218346557,0.004132028262448442,-6.394569711406374,
0.86,0.09,-4.153455608486617,0.041843147473377106,-4.196982238018689,0.004029918086867883,-4.191635574551489,
0.86,0.18,-2.0401946792031462,0.04063472572311565,-2.071383356004249,0.0039093828672087366,-2.066736698704286,
0.86,0.3,0.6005238254712486,0.03818916132997694,0.5967218710815096,0.0036976726052398,0.6010832819757379,
0.86,0.42,2.959516211929704,0.035292886497563625,2.9781507754557968,0.003439118471333932,2.9822839404287937,
0.86,0.495,4.203489942036141,0.03327107216205395,4.2335629032684565,0.00325009897166528,4.23720598214522,
0.86,0.57,5.13947111872938,0.030694667957133947,5.1922268527395445,0.003018517553750579,5.195229572258279,
0.86,0.625,5.527524721611856,0.028439105118956653,5.5912145724496,0.0028009271305933243,5.592705648377221,
0.86,0.68,5.482175312054739,0.025463753042942672,5.560003833576221,0.0025096063583648852,5.560962585192939,
0.86,0.72,5.020765069052486,0.022638936151713137,5.109765104789346,0.0021963860594025634,5.11126674819969,
0.86,0.76,4.0336133162474,0.017714266891984368,4.134609775634395,0.0016709338134441821,4.135709797085843,
0.86,0.81,2.114888982082225,0.008855260769520337,2.1624774491597094,0.0007390171627508449,2.162412225570961,
0.86,0.86,0.0,0.0,0.0,0.0,0.0,
0.86,0.93,-2.093430014980273,0.00765858744532068,-2.1167724303011237,0.0005610478225626702,-2.1161297353043844,
0.86,1.0,-2.790461819322336,0.009934040041940274,-2.7997870581853164,0.000864002925872814,-2.7985560859966645,
0.93,0.0,-4.255667608343008,0.044184808282003676,-4.284659753164446,0.004275897320740331,-4.27843997610199,
0.93,0.09,-2.060025593506344,0.04332501507649164,-2.0802098077175657,0.004177305366288338,-2.0755058392471044,
0.93,0.18,0.05323533577712691,0.042159090069548225,0.045389074296874554,0.00406114697340075,0.049393036600098306,
0.93,0.3,2.6939538404515213,0.03980728556415835,2.7134943013826334,0.0038577743585721013,2.7172130172801223,
0.93,0.42,5.052946226909977,0.037037761517529,5.0949232057569205,0.0036107029860795318,5.098413675733179,
0.93,0.495,6.2969199570164145,0.035116551421118296,6.35033533356958,0.003431149287018253,6.353335717449603,
0.93,0.57,7.232901133709652,0.03268593859594901,7.308999283040668,0.003212646588688994,7.311359307562664,
0.93,0.625,7.620954736592129,0.030577616664261297,7.707987002750723,0.0030091134677916243,7.708835383681605,
0.93,0.68,7.575605327035013,0.027831828181623566,7.676776263877345,0.0027399575854740415,7.677092320497324,
0.93,0.72,7.11419508403276,0.02527309579336864,7.22653753509047,0.0024570738140321994,7.227396483504075,
0.93,0.76,6.127043331227673,0.020976253059588525,6.251382205935519,0.002000390197711289,6.251839532390227,
0.93,0.81,4.208318997062499,0.014304670013518293,4.279249879460833,0.0012118772818745579,4.278541960875345,
0.93,0.86,2.093430014980273,0.00765858744532068,2.1167724303011237,0.0005610478225626687,2.1161297353043844,
0.93,0.93,0.0,0.0,0.0,0.0,0.0,
0.93,1.0,-0.6970318043420628,0.004159187122569777,-0.6830146278841926,0.0003498877996685045,-0.6824263506922802,
1.0,0.0,-3.558635804000945,0.04463550686185461,-3.6016451252802533,0.00434770720245893,-3.59601362540971,
1.0,0.09,-1.3629937891642814,0.04378456487479894,-1.397195179833373,0.004250781121630242,-1.3930794885548243,
1.0,0.18,0.7502671401191896,0.0426312099920883,0.7284037021810672,0.004136686446998803,0.7318193872923785,
1.0,0.3,3.3909856447935844,0.04030696185380013,3.396508929266826,0.003937217675731287,3.3996393679724024,
1.0,0.42,5.7499780312520405,0.037574285996231534,5.777937833641113,0.003695461543487829,5.780840026425459,
1.0,0.495,6.993951761358477,0.0356819754723487,7.033349961453773,0.0035202336892277654,7.035762068141883,
1.0,0.57,7.9299329380517145,0.03329266843909328,7.992013910924861,0.0033076215480186337,7.993785658254944,
1.0,0.625,8.317986540934191,0.03122533956202493,8.391001630634916,0.003110310981768737,8.391261734373886,
1.0,0.68,8.272637131377076,0.02854193143129359,8.359790891761538,0.0028507052084692968,8.359518671189605,
1.0,0.72,7.811226888374823,0.02605303362140457,7.909552162974663,0.0025799806670050458,7.909822834196355,
1.0,0.76,6.824075135569736,0.021909686951600796,6.9343968338197115,0.0021505223268242176,6.9342658830825075,
1.0,0.81,4.905350801404561,0.01564144411788434,4.962264507345026,0.0014367257219297445,4.960968311567625,
1.0,0.86,2.790461819322336,0.009934040041940274,2.7997870581853164,0.0008640029258728149,2.7985560859966645,
1.0,0.93,0.6970318043420628,0.004159187122569777,0.6830146278841926,0.00034988779966850693,0.6824263506922802,
1.0,1.0,0.0,0.0,0.0,0.0,0.0,
