Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.93,0.625,7.60504410678595,0.029914173289030507,7.711786738044349,0.0029536099672374514,7.712679843658753,
0.93,0.68,7.536361024166883,0.02713925818898035,7.669985724363869,0.00268804886870954,7.670852508066272,
0.93,0.72,7.06299035921029,0.024601396327035775,7.214345920632393,0.0024119691588200343,7.214654392792356,
0.93,0.76,6.078741325950496,0.020485976691314377,6.239707031923727,0.001966451253027609,6.23945346347738,
0.93,0.81,4.165642642040015,0.013998431748123742,4.27299920032223,0.0011939678712347352,4.273347784593289,
0.93,0.86,2.0707892045181864,0.007492417590671907,2.1145141453096095,0.0005531936939568117,2.1146650678041,
0.93,0.93,0.0,0.0,0.0,0.0,0.0,
0.93,1.0,-0.6960346913111761,0.004038732775480869,-0.6819143656015019,0.00034498252807313337,-0.6811621359379091,
1.0,0.0,-3.5159900988973183,0.044015350479230164,-3.4824422101206043,0.004323313552897818,-3.4767437811537305,
1.0,0.09,-1.338100134784437,0.04310111197235886,-1.294903987890775,0.004218717158097864,-1.2899061207630353,
1.0,0.18,0.7588712365090244,0.041856980254059484,0.8128805986581664,0.00409721452004034,0.8168243138658472,
1.0,0.3,3.3978635893883284,0.03953189445586253,3.4575774011827445,0.0038892619050159565,3.461085453536629,
1.0,0.42,5.760699331967837,0.03677106209118433,5.817890381373772,0.003641027189664826,5.820962140056853,
1.0,0.495,6.996805105170239,0.03493827363586161,7.059764604935674,0.003463299975706049,7.061595216377763,
1.0,0.57,7.92336779104429,0.0326133456712266,8.00481917254771,0.0032499824545433255,8.005311797870116,
1.0,0.625,8.301078798097127,0.030545144337568223,8.393701103645851,0.003053721691745805,8.393841979596662,
1.0,0.68,8.23239571547806,0.027833207039162176,8.35190008996537,0.002797658963768615,8.35201464400418,
1.0,0.72,7.759025050521466,0.02536487295999369,7.896260286233895,0.002533540262887105,7.895816528730266,
1.0,0.76,6.774776017261672,0.021396806304535398,6.921621397525229,0.0021147398636728364,6.92061559941529,
1.0,0.81,4.8616773333511905,0.01530046307938451,4.954913565923732,0.0014156304488242221,4.954509920531199,
1.0,0.86,2.7668238958293623,0.009710015468048422,2.7964285109111113,0.0008517761005141593,2.795827203742009,
1.0,0.93,0.6960346913111761,0.004038732775480869,0.6819143656015019,0.00034498252807313337,0.6811621359379091,
1.0,1.0,0.0,0.0,0.0,0.0,0.0,
